series_id,year,period,value,month,date,series_label,femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,incidentId,region,designatedIncidentTypes,lastRefresh,hash,id,incidentYear,Avg Temperature (°C),CO2 Emissions (Tons/Capita),Sea Level Rise (mm),Rainfall (mm),Population,Renewable Energy (%),Extreme Weather Events,Forest Area (%)
LAUMT063108000000006,2018,M09,6738937.0,9,2018-09-01,Total Labor Force,FM-5268-CA,5268.0,CA,FM,2018-08-09,2018.0,Fire,HOLY FIRE,False,False,True,True,2018-08-09,2018-08-18,False,6.0,65.0,99065.0,Riverside (County),18082.0,2018080901.0,9.0,W,2024-08-27T18:22:14.800Z,1119edfc4a9aac87cf8676b00525e0e3830133b8,a95ce11c-bc07-4688-8456-0a7a4f258de8,2018.0,18.9,14.1,2.7,1472.0,922097331.0,9.0,6.0,48.0
LAUMT063108000000004,2018,M09,281965.0,9,2018-09-01,Number of Unemployed Persons,FM-5268-CA,5268.0,CA,FM,2018-08-09,2018.0,Fire,HOLY FIRE,False,False,True,True,2018-08-09,2018-08-18,False,6.0,65.0,99065.0,Riverside (County),18082.0,2018080901.0,9.0,W,2024-08-27T18:22:14.800Z,1119edfc4a9aac87cf8676b00525e0e3830133b8,a95ce11c-bc07-4688-8456-0a7a4f258de8,2018.0,18.9,14.1,2.7,1472.0,922097331.0,9.0,6.0,48.0
LAUMT063108000000003,2018,M09,4.2,9,2018-09-01,Unemployment Rate (%),FM-5268-CA,5268.0,CA,FM,2018-08-09,2018.0,Fire,HOLY FIRE,False,False,True,True,2018-08-09,2018-08-18,False,6.0,65.0,99065.0,Riverside (County),18082.0,2018080901.0,9.0,W,2024-08-27T18:22:14.800Z,1119edfc4a9aac87cf8676b00525e0e3830133b8,a95ce11c-bc07-4688-8456-0a7a4f258de8,2018.0,18.9,14.1,2.7,1472.0,922097331.0,9.0,6.0,48.0
LAUMT063108000000004,2018,M10,279704.0,10,2018-10-01,Number of Unemployed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000006,2018,M10,6741541.0,10,2018-10-01,Total Labor Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000003,2018,M10,4.1,10,2018-10-01,Unemployment Rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000005,2018,M10,6461837.0,10,2018-10-01,Number of Employed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000006,2018,M11,6771710.0,11,2018-11-01,Total Labor Force,DR-4407-CA,4407.0,CA,DR,2018-11-12,2019.0,Fire,WILDFIRES,True,False,True,True,2018-11-08,2018-11-25,False,6.0,111.0,99111.0,Ventura (County),18127.0,2018110903.0,9.0,W,2024-08-27T18:22:14.800Z,e43320446e9072c5904ec04355aa7d1b1daa228c,5372fa16-ff24-423a-bcc5-97db38269d91,2018.0,18.9,14.1,2.7,1472.0,922097331.0,9.0,6.0,48.0
LAUMT063108000000005,2018,M11,6501604.0,11,2018-11-01,Number of Employed Persons,DR-4407-CA,4407.0,CA,DR,2018-11-12,2019.0,Fire,WILDFIRES,True,False,True,True,2018-11-08,2018-11-25,False,6.0,111.0,99111.0,Ventura (County),18127.0,2018110903.0,9.0,W,2024-08-27T18:22:14.800Z,e43320446e9072c5904ec04355aa7d1b1daa228c,5372fa16-ff24-423a-bcc5-97db38269d91,2018.0,18.9,14.1,2.7,1472.0,922097331.0,9.0,6.0,48.0
LAUMT063108000000004,2018,M11,270106.0,11,2018-11-01,Number of Unemployed Persons,DR-4407-CA,4407.0,CA,DR,2018-11-12,2019.0,Fire,WILDFIRES,True,False,True,True,2018-11-08,2018-11-25,False,6.0,111.0,99111.0,Ventura (County),18127.0,2018110903.0,9.0,W,2024-08-27T18:22:14.800Z,e43320446e9072c5904ec04355aa7d1b1daa228c,5372fa16-ff24-423a-bcc5-97db38269d91,2018.0,18.9,14.1,2.7,1472.0,922097331.0,9.0,6.0,48.0
LAUMT063108000000003,2018,M11,4.0,11,2018-11-01,Unemployment Rate (%),DR-4407-CA,4407.0,CA,DR,2018-11-12,2019.0,Fire,WILDFIRES,True,False,True,True,2018-11-08,2018-11-25,False,6.0,111.0,99111.0,Ventura (County),18127.0,2018110903.0,9.0,W,2024-08-27T18:22:14.800Z,e43320446e9072c5904ec04355aa7d1b1daa228c,5372fa16-ff24-423a-bcc5-97db38269d91,2018.0,18.9,14.1,2.7,1472.0,922097331.0,9.0,6.0,48.0
LAUMT063108000000006,2018,M12,6736339.0,12,2018-12-01,Total Labor Force,EM-3409-CA,3409.0,CA,EM,2018-11-09,2019.0,Fire,WILDFIRES,False,False,True,False,2018-11-08,2018-11-25,False,6.0,7.0,99007.0,Butte (County),18126.0,2018110903.0,9.0,W,2024-08-27T18:22:14.800Z,1f465b81dff934500e19a297ffded6e85f832c7f,7bb9e4eb-6b8a-481d-9ee9-c3d905744dfb,2018.0,18.9,14.1,2.7,1472.0,922097331.0,9.0,6.0,48.0
LAUMT063108000000005,2018,M12,6462583.0,12,2018-12-01,Number of Employed Persons,EM-3409-CA,3409.0,CA,EM,2018-11-09,2019.0,Fire,WILDFIRES,False,False,True,False,2018-11-08,2018-11-25,False,6.0,7.0,99007.0,Butte (County),18126.0,2018110903.0,9.0,W,2024-08-27T18:22:14.800Z,1f465b81dff934500e19a297ffded6e85f832c7f,7bb9e4eb-6b8a-481d-9ee9-c3d905744dfb,2018.0,18.9,14.1,2.7,1472.0,922097331.0,9.0,6.0,48.0
LAUMT063108000000004,2018,M12,273756.0,12,2018-12-01,Number of Unemployed Persons,EM-3409-CA,3409.0,CA,EM,2018-11-09,2019.0,Fire,WILDFIRES,False,False,True,False,2018-11-08,2018-11-25,False,6.0,7.0,99007.0,Butte (County),18126.0,2018110903.0,9.0,W,2024-08-27T18:22:14.800Z,1f465b81dff934500e19a297ffded6e85f832c7f,7bb9e4eb-6b8a-481d-9ee9-c3d905744dfb,2018.0,18.9,14.1,2.7,1472.0,922097331.0,9.0,6.0,48.0
LAUMT063108000000003,2018,M12,4.1,12,2018-12-01,Unemployment Rate (%),EM-3409-CA,3409.0,CA,EM,2018-11-09,2019.0,Fire,WILDFIRES,False,False,True,False,2018-11-08,2018-11-25,False,6.0,7.0,99007.0,Butte (County),18126.0,2018110903.0,9.0,W,2024-08-27T18:22:14.800Z,1f465b81dff934500e19a297ffded6e85f832c7f,7bb9e4eb-6b8a-481d-9ee9-c3d905744dfb,2018.0,18.9,14.1,2.7,1472.0,922097331.0,9.0,6.0,48.0
LAUMT063108000000003,2019,M01,4.6,1,2019-01-01,Unemployment Rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000004,2019,M01,308395.0,1,2019-01-01,Number of Unemployed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000006,2019,M01,6744928.0,1,2019-01-01,Total Labor Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000005,2019,M01,6436533.0,1,2019-01-01,Number of Employed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000004,2019,M02,275909.0,2,2019-02-01,Number of Unemployed Persons,DR-4431-CA,4431.0,CA,DR,2019-05-01,2019.0,Severe Storm,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2019-02-13,2019-02-15,False,6.0,43.0,99043.0,Mariposa (County),19020.0,2019031103.0,9.0,W,2024-08-27T18:22:14.800Z,08d742f9f2d06e1f18fca1e394aeb854513af60f,51a39124-e3e1-4c72-9c2c-8f30dfa0f2f0,2019.0,33.6,5.7,1.4,1629.0,1356634360.0,13.8,14.0,31.8
LAUMT063108000000003,2019,M02,4.1,2,2019-02-01,Unemployment Rate (%),DR-4431-CA,4431.0,CA,DR,2019-05-01,2019.0,Severe Storm,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2019-02-13,2019-02-15,False,6.0,43.0,99043.0,Mariposa (County),19020.0,2019031103.0,9.0,W,2024-08-27T18:22:14.800Z,08d742f9f2d06e1f18fca1e394aeb854513af60f,51a39124-e3e1-4c72-9c2c-8f30dfa0f2f0,2019.0,33.6,5.7,1.4,1629.0,1356634360.0,13.8,14.0,31.8
LAUMT063108000000006,2019,M02,6772291.0,2,2019-02-01,Total Labor Force,DR-4431-CA,4431.0,CA,DR,2019-05-01,2019.0,Severe Storm,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2019-02-13,2019-02-15,False,6.0,43.0,99043.0,Mariposa (County),19020.0,2019031103.0,9.0,W,2024-08-27T18:22:14.800Z,08d742f9f2d06e1f18fca1e394aeb854513af60f,51a39124-e3e1-4c72-9c2c-8f30dfa0f2f0,2019.0,33.6,5.7,1.4,1629.0,1356634360.0,13.8,14.0,31.8
LAUMT063108000000005,2019,M02,6496382.0,2,2019-02-01,Number of Employed Persons,DR-4431-CA,4431.0,CA,DR,2019-05-01,2019.0,Severe Storm,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2019-02-13,2019-02-15,False,6.0,43.0,99043.0,Mariposa (County),19020.0,2019031103.0,9.0,W,2024-08-27T18:22:14.800Z,08d742f9f2d06e1f18fca1e394aeb854513af60f,51a39124-e3e1-4c72-9c2c-8f30dfa0f2f0,2019.0,33.6,5.7,1.4,1629.0,1356634360.0,13.8,14.0,31.8
LAUMT063108000000003,2019,M03,4.1,3,2019-03-01,Unemployment Rate (%),DR-4434-CA,4434.0,CA,DR,2019-05-17,2019.0,Severe Storm,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2019-02-24,2019-03-01,False,6.0,5.0,99005.0,Amador (County),19023.0,2019031104.0,9.0,W,2024-08-27T18:22:14.800Z,8f8150f827b608359a4f24930d39c42778544436,8ed3d382-1772-48d8-9f05-7ae874324432,2019.0,27.8,14.7,4.9,1637.0,648823762.0,16.0,0.0,21.4
LAUMT063108000000006,2019,M03,6761212.0,3,2019-03-01,Total Labor Force,DR-4434-CA,4434.0,CA,DR,2019-05-17,2019.0,Severe Storm,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2019-02-24,2019-03-01,False,6.0,5.0,99005.0,Amador (County),19023.0,2019031104.0,9.0,W,2024-08-27T18:22:14.800Z,8f8150f827b608359a4f24930d39c42778544436,8ed3d382-1772-48d8-9f05-7ae874324432,2019.0,27.8,14.7,4.9,1637.0,648823762.0,16.0,0.0,21.4
LAUMT063108000000004,2019,M03,279917.0,3,2019-03-01,Number of Unemployed Persons,DR-4434-CA,4434.0,CA,DR,2019-05-17,2019.0,Severe Storm,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2019-02-24,2019-03-01,False,6.0,5.0,99005.0,Amador (County),19023.0,2019031104.0,9.0,W,2024-08-27T18:22:14.800Z,8f8150f827b608359a4f24930d39c42778544436,8ed3d382-1772-48d8-9f05-7ae874324432,2019.0,27.8,14.7,4.9,1637.0,648823762.0,16.0,0.0,21.4
LAUMT063108000000005,2019,M03,6481295.0,3,2019-03-01,Number of Employed Persons,DR-4434-CA,4434.0,CA,DR,2019-05-17,2019.0,Severe Storm,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2019-02-24,2019-03-01,False,6.0,5.0,99005.0,Amador (County),19023.0,2019031104.0,9.0,W,2024-08-27T18:22:14.800Z,8f8150f827b608359a4f24930d39c42778544436,8ed3d382-1772-48d8-9f05-7ae874324432,2019.0,27.8,14.7,4.9,1637.0,648823762.0,16.0,0.0,21.4
LAUMT063108000000006,2019,M04,6687280.0,4,2019-04-01,Total Labor Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000004,2019,M04,249048.0,4,2019-04-01,Number of Unemployed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000005,2019,M04,6438232.0,4,2019-04-01,Number of Employed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000003,2019,M04,3.7,4,2019-04-01,Unemployment Rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000005,2019,M05,6463758.0,5,2019-05-01,Number of Employed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000003,2019,M05,3.7,5,2019-05-01,Unemployment Rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000004,2019,M05,247494.0,5,2019-05-01,Number of Unemployed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000006,2019,M05,6711252.0,5,2019-05-01,Total Labor Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000005,2019,M06,6419084.0,6,2019-06-01,Number of Employed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000003,2019,M06,4.2,6,2019-06-01,Unemployment Rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000006,2019,M06,6700127.0,6,2019-06-01,Total Labor Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000004,2019,M06,281043.0,6,2019-06-01,Number of Unemployed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000005,2019,M07,6460984.0,7,2019-07-01,Number of Employed Persons,EM-3415-CA,3415.0,CA,EM,2019-07-08,2019.0,Earthquake,EARTHQUAKES,False,False,True,False,2019-07-04,2019-07-12,False,6.0,71.0,99071.0,San Bernardino (County),19048.0,2019070601.0,9.0,W,2024-08-27T18:22:14.800Z,987690ae29630d72b3fe37bcca3b1939b80b3aab,ce7abf80-ac96-44d8-9d87-53d02ed19e82,2019.0,27.8,14.7,4.9,1637.0,648823762.0,16.0,0.0,21.4
LAUMT063108000000003,2019,M07,4.5,7,2019-07-01,Unemployment Rate (%),EM-3415-CA,3415.0,CA,EM,2019-07-08,2019.0,Earthquake,EARTHQUAKES,False,False,True,False,2019-07-04,2019-07-12,False,6.0,71.0,99071.0,San Bernardino (County),19048.0,2019070601.0,9.0,W,2024-08-27T18:22:14.800Z,987690ae29630d72b3fe37bcca3b1939b80b3aab,ce7abf80-ac96-44d8-9d87-53d02ed19e82,2019.0,27.8,14.7,4.9,1637.0,648823762.0,16.0,0.0,21.4
LAUMT063108000000006,2019,M07,6767988.0,7,2019-07-01,Total Labor Force,EM-3415-CA,3415.0,CA,EM,2019-07-08,2019.0,Earthquake,EARTHQUAKES,False,False,True,False,2019-07-04,2019-07-12,False,6.0,71.0,99071.0,San Bernardino (County),19048.0,2019070601.0,9.0,W,2024-08-27T18:22:14.800Z,987690ae29630d72b3fe37bcca3b1939b80b3aab,ce7abf80-ac96-44d8-9d87-53d02ed19e82,2019.0,27.8,14.7,4.9,1637.0,648823762.0,16.0,0.0,21.4
LAUMT063108000000004,2019,M07,307004.0,7,2019-07-01,Number of Unemployed Persons,EM-3415-CA,3415.0,CA,EM,2019-07-08,2019.0,Earthquake,EARTHQUAKES,False,False,True,False,2019-07-04,2019-07-12,False,6.0,71.0,99071.0,San Bernardino (County),19048.0,2019070601.0,9.0,W,2024-08-27T18:22:14.800Z,987690ae29630d72b3fe37bcca3b1939b80b3aab,ce7abf80-ac96-44d8-9d87-53d02ed19e82,2019.0,27.8,14.7,4.9,1637.0,648823762.0,16.0,0.0,21.4
LAUMT063108000000005,2019,M08,6428453.0,8,2019-08-01,Number of Employed Persons,EM-3415-CA,3415.0,CA,EM,2019-07-08,2019.0,Earthquake,EARTHQUAKES,False,False,True,False,2019-07-04,2019-07-12,False,6.0,71.0,99071.0,San Bernardino (County),19048.0,2019070601.0,9.0,W,2024-08-27T18:22:14.800Z,987690ae29630d72b3fe37bcca3b1939b80b3aab,ce7abf80-ac96-44d8-9d87-53d02ed19e82,2019.0,33.6,5.7,1.4,1629.0,1356634360.0,13.8,14.0,31.8
LAUMT063108000000004,2019,M08,297414.0,8,2019-08-01,Number of Unemployed Persons,EM-3415-CA,3415.0,CA,EM,2019-07-08,2019.0,Earthquake,EARTHQUAKES,False,False,True,False,2019-07-04,2019-07-12,False,6.0,71.0,99071.0,San Bernardino (County),19048.0,2019070601.0,9.0,W,2024-08-27T18:22:14.800Z,987690ae29630d72b3fe37bcca3b1939b80b3aab,ce7abf80-ac96-44d8-9d87-53d02ed19e82,2019.0,33.6,5.7,1.4,1629.0,1356634360.0,13.8,14.0,31.8
LAUMT063108000000003,2019,M08,4.4,8,2019-08-01,Unemployment Rate (%),EM-3415-CA,3415.0,CA,EM,2019-07-08,2019.0,Earthquake,EARTHQUAKES,False,False,True,False,2019-07-04,2019-07-12,False,6.0,71.0,99071.0,San Bernardino (County),19048.0,2019070601.0,9.0,W,2024-08-27T18:22:14.800Z,987690ae29630d72b3fe37bcca3b1939b80b3aab,ce7abf80-ac96-44d8-9d87-53d02ed19e82,2019.0,33.6,5.7,1.4,1629.0,1356634360.0,13.8,14.0,31.8
LAUMT063108000000006,2019,M08,6725867.0,8,2019-08-01,Total Labor Force,EM-3415-CA,3415.0,CA,EM,2019-07-08,2019.0,Earthquake,EARTHQUAKES,False,False,True,False,2019-07-04,2019-07-12,False,6.0,71.0,99071.0,San Bernardino (County),19048.0,2019070601.0,9.0,W,2024-08-27T18:22:14.800Z,987690ae29630d72b3fe37bcca3b1939b80b3aab,ce7abf80-ac96-44d8-9d87-53d02ed19e82,2019.0,33.6,5.7,1.4,1629.0,1356634360.0,13.8,14.0,31.8
LAUMT063108000000005,2019,M09,6537799.0,9,2019-09-01,Number of Employed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000006,2019,M09,6809841.0,9,2019-09-01,Total Labor Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000004,2019,M09,272042.0,9,2019-09-01,Number of Unemployed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000003,2019,M09,4.0,9,2019-09-01,Unemployment Rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000004,2019,M10,272373.0,10,2019-10-01,Number of Unemployed Persons,FM-5293-CA,5293.0,CA,FM,2019-10-11,2020.0,Fire,SADDLERIDGE FIRE,False,False,True,True,2019-10-10,2019-10-22,False,6.0,37.0,99037.0,Los Angeles (County),19086.0,2019101101.0,9.0,W,2024-08-27T18:22:14.800Z,2a28a1f1cb84f4c65e6fdbd6c0620d951b0b6f9c,2c719b50-fd97-4c58-9453-b6a188915536,2019.0,31.0,4.8,4.2,2407.0,107364344.0,49.2,8.0,31.0
LAUMT063108000000005,2019,M10,6526224.0,10,2019-10-01,Number of Employed Persons,FM-5293-CA,5293.0,CA,FM,2019-10-11,2020.0,Fire,SADDLERIDGE FIRE,False,False,True,True,2019-10-10,2019-10-22,False,6.0,37.0,99037.0,Los Angeles (County),19086.0,2019101101.0,9.0,W,2024-08-27T18:22:14.800Z,2a28a1f1cb84f4c65e6fdbd6c0620d951b0b6f9c,2c719b50-fd97-4c58-9453-b6a188915536,2019.0,31.0,4.8,4.2,2407.0,107364344.0,49.2,8.0,31.0
LAUMT063108000000003,2019,M10,4.0,10,2019-10-01,Unemployment Rate (%),FM-5293-CA,5293.0,CA,FM,2019-10-11,2020.0,Fire,SADDLERIDGE FIRE,False,False,True,True,2019-10-10,2019-10-22,False,6.0,37.0,99037.0,Los Angeles (County),19086.0,2019101101.0,9.0,W,2024-08-27T18:22:14.800Z,2a28a1f1cb84f4c65e6fdbd6c0620d951b0b6f9c,2c719b50-fd97-4c58-9453-b6a188915536,2019.0,31.0,4.8,4.2,2407.0,107364344.0,49.2,8.0,31.0
LAUMT063108000000006,2019,M10,6798597.0,10,2019-10-01,Total Labor Force,FM-5293-CA,5293.0,CA,FM,2019-10-11,2020.0,Fire,SADDLERIDGE FIRE,False,False,True,True,2019-10-10,2019-10-22,False,6.0,37.0,99037.0,Los Angeles (County),19086.0,2019101101.0,9.0,W,2024-08-27T18:22:14.800Z,2a28a1f1cb84f4c65e6fdbd6c0620d951b0b6f9c,2c719b50-fd97-4c58-9453-b6a188915536,2019.0,31.0,4.8,4.2,2407.0,107364344.0,49.2,8.0,31.0
LAUMT063108000000006,2019,M11,6850116.0,11,2019-11-01,Total Labor Force,FM-5302-CA,5302.0,CA,FM,2019-11-01,2020.0,Fire,MARIA FIRE,False,False,True,True,2019-11-01,2019-11-05,False,6.0,111.0,99111.0,Ventura (County),19097.0,2019110103.0,9.0,W,2024-08-27T18:22:14.800Z,509afb3cd14716dcd447fe0daa1d487b486ea366,eaabab0b-ab57-4435-856f-8364dfdc2230,2019.0,33.6,5.7,1.4,1629.0,1356634360.0,13.8,14.0,31.8
LAUMT063108000000003,2019,M11,3.9,11,2019-11-01,Unemployment Rate (%),FM-5302-CA,5302.0,CA,FM,2019-11-01,2020.0,Fire,MARIA FIRE,False,False,True,True,2019-11-01,2019-11-05,False,6.0,111.0,99111.0,Ventura (County),19097.0,2019110103.0,9.0,W,2024-08-27T18:22:14.800Z,509afb3cd14716dcd447fe0daa1d487b486ea366,eaabab0b-ab57-4435-856f-8364dfdc2230,2019.0,33.6,5.7,1.4,1629.0,1356634360.0,13.8,14.0,31.8
LAUMT063108000000004,2019,M11,265302.0,11,2019-11-01,Number of Unemployed Persons,FM-5302-CA,5302.0,CA,FM,2019-11-01,2020.0,Fire,MARIA FIRE,False,False,True,True,2019-11-01,2019-11-05,False,6.0,111.0,99111.0,Ventura (County),19097.0,2019110103.0,9.0,W,2024-08-27T18:22:14.800Z,509afb3cd14716dcd447fe0daa1d487b486ea366,eaabab0b-ab57-4435-856f-8364dfdc2230,2019.0,33.6,5.7,1.4,1629.0,1356634360.0,13.8,14.0,31.8
LAUMT063108000000005,2019,M11,6584814.0,11,2019-11-01,Number of Employed Persons,FM-5302-CA,5302.0,CA,FM,2019-11-01,2020.0,Fire,MARIA FIRE,False,False,True,True,2019-11-01,2019-11-05,False,6.0,111.0,99111.0,Ventura (County),19097.0,2019110103.0,9.0,W,2024-08-27T18:22:14.800Z,509afb3cd14716dcd447fe0daa1d487b486ea366,eaabab0b-ab57-4435-856f-8364dfdc2230,2019.0,33.6,5.7,1.4,1629.0,1356634360.0,13.8,14.0,31.8
LAUMT063108000000003,2019,M12,3.8,12,2019-12-01,Unemployment Rate (%),FM-5303-CA,5303.0,CA,FM,2019-11-26,2020.0,Fire,CAVE FIRE,False,False,True,True,2019-11-25,2019-11-28,False,6.0,83.0,99083.0,Santa Barbara (County),19100.0,2019112601.0,9.0,W,2024-08-27T18:22:14.800Z,62af115ee70c1bb580550c6785032e650d198432,5eff004b-f503-4ad2-90a0-ea1ed772cd09,2019.0,31.0,4.8,4.2,2407.0,107364344.0,49.2,8.0,31.0
LAUMT063108000000004,2019,M12,261099.0,12,2019-12-01,Number of Unemployed Persons,FM-5303-CA,5303.0,CA,FM,2019-11-26,2020.0,Fire,CAVE FIRE,False,False,True,True,2019-11-25,2019-11-28,False,6.0,83.0,99083.0,Santa Barbara (County),19100.0,2019112601.0,9.0,W,2024-08-27T18:22:14.800Z,62af115ee70c1bb580550c6785032e650d198432,5eff004b-f503-4ad2-90a0-ea1ed772cd09,2019.0,31.0,4.8,4.2,2407.0,107364344.0,49.2,8.0,31.0
LAUMT063108000000005,2019,M12,6559072.0,12,2019-12-01,Number of Employed Persons,FM-5303-CA,5303.0,CA,FM,2019-11-26,2020.0,Fire,CAVE FIRE,False,False,True,True,2019-11-25,2019-11-28,False,6.0,83.0,99083.0,Santa Barbara (County),19100.0,2019112601.0,9.0,W,2024-08-27T18:22:14.800Z,62af115ee70c1bb580550c6785032e650d198432,5eff004b-f503-4ad2-90a0-ea1ed772cd09,2019.0,31.0,4.8,4.2,2407.0,107364344.0,49.2,8.0,31.0
LAUMT063108000000006,2019,M12,6820171.0,12,2019-12-01,Total Labor Force,FM-5303-CA,5303.0,CA,FM,2019-11-26,2020.0,Fire,CAVE FIRE,False,False,True,True,2019-11-25,2019-11-28,False,6.0,83.0,99083.0,Santa Barbara (County),19100.0,2019112601.0,9.0,W,2024-08-27T18:22:14.800Z,62af115ee70c1bb580550c6785032e650d198432,5eff004b-f503-4ad2-90a0-ea1ed772cd09,2019.0,31.0,4.8,4.2,2407.0,107364344.0,49.2,8.0,31.0
LAUMT063108000000005,2020,M01,6569535.0,1,2020-01-01,Number of Employed Persons,EM-3428-CA,3428.0,CA,EM,2020-03-13,2020.0,Biological,COVID-19,False,False,True,False,2020-01-20,2023-05-11,False,6.0,79.0,99079.0,San Luis Obispo (County),20015.0,2020030901.0,9.0,W,2024-08-27T18:22:14.800Z,dfbbc1119f853d8169d3f7b0f70afde5b5a14bf1,b6268438-890a-4430-8ffb-36afb4f85ca3,2020.0,21.1,11.2,4.8,2648.0,320264723.0,16.2,0.0,63.9
LAUMT063108000000003,2020,M01,4.4,1,2020-01-01,Unemployment Rate (%),EM-3428-CA,3428.0,CA,EM,2020-03-13,2020.0,Biological,COVID-19,False,False,True,False,2020-01-20,2023-05-11,False,6.0,79.0,99079.0,San Luis Obispo (County),20015.0,2020030901.0,9.0,W,2024-08-27T18:22:14.800Z,dfbbc1119f853d8169d3f7b0f70afde5b5a14bf1,b6268438-890a-4430-8ffb-36afb4f85ca3,2020.0,21.1,11.2,4.8,2648.0,320264723.0,16.2,0.0,63.9
LAUMT063108000000004,2020,M01,305348.0,1,2020-01-01,Number of Unemployed Persons,EM-3428-CA,3428.0,CA,EM,2020-03-13,2020.0,Biological,COVID-19,False,False,True,False,2020-01-20,2023-05-11,False,6.0,79.0,99079.0,San Luis Obispo (County),20015.0,2020030901.0,9.0,W,2024-08-27T18:22:14.800Z,dfbbc1119f853d8169d3f7b0f70afde5b5a14bf1,b6268438-890a-4430-8ffb-36afb4f85ca3,2020.0,21.1,11.2,4.8,2648.0,320264723.0,16.2,0.0,63.9
LAUMT063108000000006,2020,M01,6874883.0,1,2020-01-01,Total Labor Force,EM-3428-CA,3428.0,CA,EM,2020-03-13,2020.0,Biological,COVID-19,False,False,True,False,2020-01-20,2023-05-11,False,6.0,79.0,99079.0,San Luis Obispo (County),20015.0,2020030901.0,9.0,W,2024-08-27T18:22:14.800Z,dfbbc1119f853d8169d3f7b0f70afde5b5a14bf1,b6268438-890a-4430-8ffb-36afb4f85ca3,2020.0,21.1,11.2,4.8,2648.0,320264723.0,16.2,0.0,63.9
LAUMT063108000000003,2020,M02,4.4,2,2020-02-01,Unemployment Rate (%),DR-4482-CA,4482.0,CA,DR,2020-03-22,2020.0,Biological,COVID-19 PANDEMIC,True,False,True,True,2020-01-20,2023-05-11,False,6.0,29.0,99029.0,Kern (County),20074.0,2020030901.0,9.0,W,2024-08-27T18:22:14.800Z,bfd61760a35ebdb552e844aa61788f2fe24d397e,8f94dd41-95af-4192-a3a7-4deb825ad0e0,2020.0,8.1,11.1,2.2,2659.0,1072790036.0,37.7,8.0,64.7
